model_name,storage_cost_lambda,prompt_len_theta,retrieval_cost_ms,original_sentence,reconstructed_sentence,is_perfect,semantic_similarity
GPT2-medium (pruned 20d),1419398987,5,561.3150596618652,"The diet of H. gammarus mostly consists of other benthic invertebrates . These include crabs , molluscs , sea urchins , starfish and polychaete worms .","The diet of H. peregrina is similar to that of other members of the genus , including H. cruzi , H. cruzi @-@ like species , and H. cruzi @-@ like species",False,0.4530569911003113
GPT2-medium (pruned 20d),1419398987,10,489.4833564758301,"The diet of H. gammarus mostly consists of other benthic invertebrates . These include crabs , molluscs , sea urchins , starfish and polychaete worms .","The diet of H. gammarus mostly consists of the amino acids lysine and tryptophan . The amino acids are used in the synthesis of proteins , and the amino acids are also used in the synthesis of enzymes",False,0.7353681325912476
GPT2-medium (pruned 20d),1419398987,20,354.5870780944824,"The diet of H. gammarus mostly consists of other benthic invertebrates . These include crabs , molluscs , sea urchins , starfish and polychaete worms .","The diet of H. gammarus mostly consists of other benthic invertebrates . These include the common starling , the common starling 's beak , the common starling 's beak , the common",False,0.8736321926116943
GPT2-medium (pruned 20d),1419398987,40,81.11977577209473,"The diet of H. gammarus mostly consists of other benthic invertebrates . These include crabs , molluscs , sea urchins , starfish and polychaete worms .","The diet of H. gammarus mostly consists of other benthic invertebrates . These include crabs , molluscs , sea urchins , starfish and polychaete worms . The diet of H.",False,0.9913808107376099
GPT2-medium (pruned 20d),1419398987,100,0.0,"The diet of H. gammarus mostly consists of other benthic invertebrates . These include crabs , molluscs , sea urchins , starfish and polychaete worms .","The diet of H. gammarus mostly consists of other benthic invertebrates . These include crabs , molluscs , sea urchins , starfish and polychaete worms .",True,1.0
GPT2-medium (pruned 20d),1419398987,5,730.5636405944824,"The three clawed lobster species Homarus gammarus , H. americanus and Nephrops norvegicus are hosts to the three known species of the animal phylum Cycliophora ; the species on H. gammarus has not been described .","The three clawed lobster species are the only two species of lobster that are not native to the United States . The other two are the Atlantic lobster , the Atlantic lobster , and the Pacific lobster . The Atlantic lobster is the only lobster species that is native to the United States . The Atlantic lobster is",False,0.5837141275405884
GPT2-medium (pruned 20d),1419398987,10,670.4185009002686,"The three clawed lobster species Homarus gammarus , H. americanus and Nephrops norvegicus are hosts to the three known species of the animal phylum Cycliophora ; the species on H. gammarus has not been described .","The three clawed lobster species Homarus gammarus , Homarus hygrometricus , and Homarus hygrometricus are all members of the genus Homarus . The species are found in the eastern Pacific Ocean , from the Hawaiian Islands to the Aleutian Islands , and",False,0.803946852684021
GPT2-medium (pruned 20d),1419398987,20,548.6807823181152,"The three clawed lobster species Homarus gammarus , H. americanus and Nephrops norvegicus are hosts to the three known species of the animal phylum Cycliophora ; the species on H. gammarus has not been described .","The three clawed lobster species Homarus gammarus , H. americanus and Nephropsis cinereus are all members of the genus Homarus . The species are found in the eastern Pacific Ocean , from the Gulf of California to the Aleutian Islands . The species is",False,0.8201897144317627
GPT2-medium (pruned 20d),1419398987,40,264.04452323913574,"The three clawed lobster species Homarus gammarus , H. americanus and Nephrops norvegicus are hosts to the three known species of the animal phylum Cycliophora ; the species on H. gammarus has not been described .","The three clawed lobster species Homarus gammarus , H. americanus and Nephrops norvegicus are hosts to the three known species of the animal phylum Cycliophora . The species are found in the eastern Pacific Ocean , in the Gulf of California , and in",False,0.9487026929855347
GPT2-medium (pruned 20d),1419398987,100,0.0,"The three clawed lobster species Homarus gammarus , H. americanus and Nephrops norvegicus are hosts to the three known species of the animal phylum Cycliophora ; the species on H. gammarus has not been described .","The three clawed lobster species Homarus gammarus , H. americanus and Nephrops norvegicus are hosts to the three known species of the animal phylum Cycliophora ; the species on H. gammarus has not been described .",True,1.0
GPT2-medium (pruned 20d),1419398987,5,924.4732856750488,"Homarus gammarus is susceptible to the disease gaffkaemia , caused by the bacterium Aerococcus viridans . Although it is frequently found in American lobsters , the disease has only been seen in captive H. gammarus , where prior occupation of the tanks by H. americanus could not be ruled out .","Homarus gammarus ( also known as the "" black @-@ tailed jackrabbit "" ) is a species of rabbit found in the eastern United States . It is a medium @-@ sized , medium @-@ to large @-@ sized rabbit , with a body length of about 1 @.@ 5 m ( 4 @.@ 5",False,0.442876398563385
GPT2-medium (pruned 20d),1419398987,10,840.2695655822754,"Homarus gammarus is susceptible to the disease gaffkaemia , caused by the bacterium Aerococcus viridans . Although it is frequently found in American lobsters , the disease has only been seen in captive H. gammarus , where prior occupation of the tanks by H. americanus could not be ruled out .","Homarus gammarus is susceptible to the disease , and is often found in the same species as the common starling . It is also found in the same species as the common starling , the common starling , the common starling , the common starling , the common starling , the common starling , the common starling , the common starling",False,0.6164122223854065
GPT2-medium (pruned 20d),1419398987,20,710.2468013763428,"Homarus gammarus is susceptible to the disease gaffkaemia , caused by the bacterium Aerococcus viridans . Although it is frequently found in American lobsters , the disease has only been seen in captive H. gammarus , where prior occupation of the tanks by H. americanus could not be ruled out .","Homarus gammarus is susceptible to the disease gaffkaemia , caused by the bacterium Pseudomonas aeruginosa . The disease is caused by the fungus , which is found in the soil and in the air . The fungus is a common cause of gaffkaemia in Europe , and is also found in North America . 
 ",False,0.7687046527862549
